date,country,name,host,id,download,upload,ping,d
2021-11-20 22:40:02.307457,France,Douai,douai.lafibre.info:8080,4010,24600256.546530996,12200419.551989421,50.288,102.85878010584787
2021-11-20 22:50:02.283008,France,Douai,douai.lafibre.info:8080,4010,24803268.114952307,11010112.091741974,58.341,102.85878010584787
2021-11-20 23:00:01.789891,NaN
2021-11-20 23:10:01.590162,Belgium,Brussels,speedtest.combell.com:8080,5151,9464346.383995835,23291147.391754996,95.191,2.516926572807612
2021-11-20 23:20:02.195668,Belgium,Brussels,ookla.arxus.eu:8080,26887,10691432.295776218,21763502.147379853,135.92,2.516926572807612
2021-11-20 23:30:02.110317,NaN
2021-11-20 23:40:01.895599,Belgium,Brussels,ookla.arxus.eu:8080,26887,9457841.867373485,26265688.518025026,55.029,2.516926572807612
2021-11-20 23:50:01.747754,France,Douai,douai.lafibre.info:8080,4010,27888239.32159993,20747068.50109605,69.117,102.85878010584787
2021-11-21 00:00:02.423672,NaN
2021-11-21 00:10:02.324346,Belgium,Brussels,ookla.arxus.eu:8080,26887,15611818.896397898,28940436.757729832,69.377,2.516926572807612
2021-11-21 00:20:01.954014,Belgium,Brussels,ookla.arxus.eu:8080,26887,12792893.17519968,19010550.903894372,61.215,2.516926572807612
2021-11-21 00:30:02.005605,NaN
2021-11-21 00:40:02.179758,Belgium,Brussels,ookla.arxus.eu:8080,26887,7162065.602615929,13060796.840244984,93.759,2.516926572807612
2021-11-21 00:50:01.634606,France,Douai,douai.lafibre.info:8080,4010,27579290.15275459,28326632.2961569,77.065,102.85878010584787
2021-11-21 01:00:02.035060,NaN
2021-11-21 01:10:02.441271,France,Douai,douai.lafibre.info:8080,4010,28456985.12695771,27161623.828758188,66.829,102.85878010584787
2021-11-21 01:20:01.834115,France,Douai,douai.lafibre.info:8080,4010,18419020.37642553,23294640.236163437,61.819,102.85878010584787
2021-11-21 01:30:01.478193,NaN
2021-11-21 01:40:01.646900,Belgium,Brussels,ookla.arxus.eu:8080,26887,19386806.59751036,28874062.986756604,61.904,2.516926572807612
2021-11-21 01:50:02.299193,Belgium,Brussels,ookla.arxus.eu:8080,26887,10429322.539497295,46711105.73428378,61.114,2.516926572807612
2021-11-21 02:00:01.545715,NaN
2021-11-21 02:10:01.984502,Belgium,Brussels,ookla.arxus.eu:8080,26887,12261792.150643969,14833549.048625447,71.773,2.516926572807612
2021-11-21 02:20:01.795872,Belgium,Brussels,speedtest.combell.com:8080,5151,10718919.398325687,12484363.396577837,68.141,2.516926572807612
2021-11-21 02:30:02.366879,NaN
2021-11-21 02:40:02.062165,France,Douai,douai.lafibre.info:8080,4010,39156712.89619799,16899347.06434094,67.886,102.85878010584787
2021-11-21 02:50:02.317673,France,Douai,douai.lafibre.info:8080,4010,19924448.078754503,8618051.556648962,38.45,102.85878010584787
2021-11-21 03:00:02.163255,NaN
2021-11-21 03:10:01.796835,Belgium,Brussels,speedtest.combell.com:8080,5151,12524335.900811031,11775323.178910002,66.139,2.516926572807612
2021-11-21 03:20:01.930342,Belgium,Brussels,speedtest.combell.com:8080,5151,14125180.529421823,16011007.621381136,66.181,2.516926572807612
2021-11-21 03:30:01.474482,NaN
2021-11-21 03:40:01.822391,Belgium,Brussels,speedtest.combell.com:8080,5151,12544830.431616426,15099256.535633396,48.786,2.516926572807612
2021-11-21 03:50:02.424569,Germany,Limburg,speedtest.teliko.net:8080,40489,7780221.684044339,7930374.524100199,65.149,267.55084420436106
2021-11-21 04:00:01.887228,NaN
2021-11-21 04:10:01.713843,Belgium,Brussels,speedtest.combell.com:8080,5151,10120136.836886564,14848109.271390649,69.426,2.516926572807612
2021-11-21 04:20:02.376857,Belgium,Brussels,speedtest.combell.com:8080,5151,11483844.072818683,8648138.634257821,62.482,2.516926572807612
2021-11-21 04:30:01.759337,NaN
2021-11-21 04:40:02.313860,Germany,Limburg,speedtest.teliko.net:8080,40489,8242793.404327937,10927804.208057182,51.905,267.55084420436106
2021-11-21 04:50:02.099257,Belgium,Brussels,speedtest.combell.com:8080,5151,10004684.773530299,12194957.519469239,71.719,2.516926572807612
2021-11-21 05:00:01.855490,NaN
2021-11-21 05:10:01.982327,Germany,Limburg,speedtest.teliko.net:8080,40489,9895287.093122717,8415694.253518565,43.619,267.55084420436106
2021-11-21 05:20:02.403484,Belgium,DIEGEM,speedtest.arcadiz.net:8080,29238,9487113.228545528,11845884.055830536,68.802,9.656702784214907
2021-11-21 05:30:01.854171,NaN
2021-11-21 05:40:02.130821,Belgium,DIEGEM,speedtest.arcadiz.net:8080,29238,13268606.254859524,12066829.44324844,61.222,9.656702784214907
2021-11-21 05:50:01.531350,Belgium,DIEGEM,speedtest.arcadiz.net:8080,29238,10075395.565561347,5968436.038237627,62.317,9.656702784214907
2021-11-21 06:00:02.394810,NaN
2021-11-21 06:10:01.711268,Belgium,DIEGEM,speedtest.arcadiz.net:8080,29238,19512142.500230256,15812847.670665821,40.23,9.656702784214907
2021-11-21 06:20:01.495585,Germany,Limburg,speedtest.teliko.net:8080,40489,14927672.788796715,28301074.176224586,30.542,267.55084420436106
2021-11-21 06:30:02.111089,NaN
2021-11-21 06:40:01.707391,Belgium,DIEGEM,speedtest.arcadiz.net:8080,29238,11539957.826496758,15824580.077144904,52.796,9.656702784214907
2021-11-21 06:50:02.397388,Belgium,DIEGEM,speedtest.arcadiz.net:8080,29238,8469537.970523076,15381220.834233185,58.042,9.656702784214907
2021-11-21 07:00:02.204092,NaN
2021-11-21 07:10:02.202854,Belgium,DIEGEM,speedtest.arcadiz.net:8080,29238,13438801.199303793,16037262.876394948,67.989,9.656702784214907
2021-11-21 07:20:01.476811,Belgium,DIEGEM,speedtest.arcadiz.net:8080,29238,11134412.501680497,24010995.45638118,58.573,9.656702784214907
2021-11-21 07:30:01.911655,NaN
2021-11-21 07:40:02.060069,Belgium,DIEGEM,speedtest.arcadiz.net:8080,29238,9610936.529687202,14264379.598892791,69.05,9.656702784214907
2021-11-21 07:50:02.398322,Belgium,DIEGEM,speedtest.arcadiz.net:8080,29238,9569322.931421082,16299085.694801753,57.185,9.656702784214907
2021-11-21 08:00:01.983655,NaN
2021-11-21 08:10:01.893132,Belgium,DIEGEM,speedtest.arcadiz.net:8080,29238,10294513.716658298,28110577.178118404,51.067,9.656702784214907
2021-11-21 08:20:01.461942,France,Lille,lille3.speedtest.orange.fr:8080,29544,11467071.200020801,10375345.123403806,67.945,93.48115012002118
2021-11-21 08:30:02.428458,NaN
2021-11-21 08:40:01.474656,France,Roubaix,speedtestfr.mirrors.ro:8080,29243,14422560.130738683,9899401.75467505,61.204,84.05371466055735
2021-11-21 08:50:02.090618,France,Lille,lille3.speedtest.orange.fr:8080,29544,11785538.84110505,18892934.708344113,61.097,93.48115012002118
2021-11-21 09:00:02.436455,NaN
2021-11-21 09:10:01.899463,France,Lille,lille3.speedtest.orange.fr:8080,29544,19915407.86813577,6192336.55426121,59.887,93.48115012002118
2021-11-21 09:20:01.501638,France,Lille,speedtest.eurafibre.fr:8080,16913,16000020.492664386,8482434.902072588,67.634,93.48115012002118
2021-11-21 09:30:01.495865,NaN
2021-11-21 09:40:01.649911,France,Roubaix,speedtestfr.mirrors.ro:8080,29243,9627704.442136172,17621288.006344512,66.456,84.05371466055735
2021-11-21 09:50:02.178496,France,Roubaix,speedtestfr.mirrors.ro:8080,29243,7774097.107878752,18584146.47718644,66.818,84.05371466055735
2021-11-21 10:00:01.890368,NaN
2021-11-21 10:10:01.589862,France,Roubaix,speedtestfr.mirrors.ro:8080,29243,10582650.40661176,12549937.06203107,68.032,84.05371466055735
2021-11-21 10:20:01.849322,France,Roubaix,speedtestfr.mirrors.ro:8080,29243,9331296.08187121,34998527.96754846,62.589,84.05371466055735
2021-11-21 10:30:01.678123,NaN
2021-11-21 10:40:01.467230,France,Roubaix,speedtestfr.mirrors.ro:8080,29243,9802221.025321504,12393772.99907503,73.856,84.05371466055735
2021-11-21 10:50:02.119515,France,Roubaix,speedtestfr.mirrors.ro:8080,29243,10651697.455494272,13212062.417261705,55.796,84.05371466055735
2021-11-21 11:00:01.638535,NaN
2021-11-21 11:10:01.942404,France,Roubaix,speedtestfr.mirrors.ro:8080,29243,10130628.723350486,5685764.10368524,63.313,84.05371466055735
2021-11-21 11:20:01.948236,Netherlands,Breda,st.mr-joep.nl:8080,38456,10736438.854079824,13787806.412030403,62.744,87.8112561451688
2021-11-21 11:30:01.645146,NaN
2021-11-21 11:40:02.068146,Netherlands,Breda,st.mr-joep.nl:8080,38456,25713371.796363927,14032192.183996376,63.272,87.8112561451688
2021-11-21 11:50:02.238687,France,Roubaix,speedtestfr.mirrors.ro:8080,29243,10353231.63817178,3397904.853517443,81.116,84.05371466055735
2021-11-21 12:00:02.393515,NaN
2021-11-21 12:10:01.608654,Netherlands,Breda,st.mr-joep.nl:8080,38456,17663939.138378486,21611799.067264564,65.231,87.8112561451688
